Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,weather_cond_code_set_1,visibility_set_1
KNYC,2018-06-10T07:51:00Z,21.7,54.79,0,broken,10
KNYC,2018-06-10T08:51:00Z,21.7,43.98,2.06,overcast,10
KNYC,2018-06-10T09:51:00Z,21.1,49.13,2.06,overcast,10
KNYC,2018-06-10T10:51:00Z,20.6,48.66,2.06,overcast,10
KNYC,2018-06-10T11:51:00Z,18.9,58.58,1.54,light rain,9
KNYC,2018-06-10T12:51:00Z,18.3,70.32,0,broken,10
KNYC,2018-06-10T13:51:00Z,17.8,77.95,0,overcast,10
KNYC,2018-06-10T14:51:00Z,19.4,65.66,0,thin scattered,10
KNYC,2018-06-10T15:51:00Z,20.6,54.51,0,overcast,10
KNYC,2018-06-10T16:51:00Z,20.6,58.61,0,thin scattered,10
KNYC,2018-06-10T17:51:00Z,20,58.85,0,light rain,10
KNYC,2018-06-10T18:51:00Z,18.9,58.58,0,light rain,10
KNYC,2018-06-10T19:51:00Z,18.3,58.43,0,light rain,10
KNYC,2018-06-10T20:51:00Z,17.8,64.88,0,light rain,10
KNYC,2018-06-10T21:51:00Z,17.8,69.77,0,light rain,10
KNYC,2018-06-10T22:51:00Z,17.8,67.51,0,overcast,10
KNYC,2018-06-10T23:51:00Z,17.2,80.96,0,light rain,10
KNYC,2018-06-11T00:51:00Z,16.7,74.78,0,broken,10
KNYC,2018-06-11T01:51:00Z,16.7,69.55,1.54,light rain,10
KNYC,2018-06-11T02:51:00Z,16.1,77.69,0,broken,10
KNYC,2018-06-11T03:51:00Z,16.1,69.89,0,light rain,10
KNYC,2018-06-11T04:51:00Z,14.4,86.65,1.54,light rain,10
KNYC,2018-06-11T05:51:00Z,15,80.66,0,broken,10
KNYC,2018-06-11T06:51:00Z,15,74.99,0,overcast,10
KNYC,2018-06-11T07:51:00Z,15,83.36,0,overcast,10
KNYC,2018-06-11T08:51:00Z,15,83.36,0,broken,10
KNYC,2018-06-11T09:51:00Z,15,86.7,0,broken,10
KNYC,2018-06-11T10:51:00Z,15.6,83.43,1.54,scattered,9
KNYC,2018-06-11T11:51:00Z,16.7,69.55,0,clear,10
KNYC,2018-06-11T12:51:00Z,17.2,67.38,1.54,clear,10
KNYC,2018-06-11T13:51:00Z,17.8,57.92,1.54,clear,10
KNYC,2018-06-11T14:51:00Z,18.3,54.27,2.57,clear,10
KNYC,2018-06-11T15:51:00Z,19.4,50.67,3.09,clear,10
KNYC,2018-06-11T16:51:00Z,21.1,45.63,3.6,clear,10
KNYC,2018-06-11T17:51:00Z,22.2,42.66,2.06,clear,10
KNYC,2018-06-11T18:51:00Z,22.2,44.12,1.54,clear,8
KNYC,2018-06-11T19:51:00Z,21.7,43.98,1.54,clear,10
KNYC,2018-06-11T20:51:00Z,21.1,45.63,1.54,clear,10
KNYC,2018-06-11T21:51:00Z,20,42.03,2.06,clear,10
KNYC,2018-06-11T22:51:00Z,18.9,41.71,3.09,clear,10
KNYC,2018-06-11T23:51:00Z,17.8,48.21,2.06,clear,10
KNYC,2018-06-12T00:51:00Z,16.7,49.58,2.57,clear,10
KNYC,2018-06-12T01:51:00Z,16.1,55.56,2.06,clear,10
KNYC,2018-06-12T02:51:00Z,15.6,64.38,,clear,10
KNYC,2018-06-12T03:51:00Z,15,59.61,0,clear,10
KNYC,2018-06-12T04:51:00Z,15,62.1,0,clear,10
KNYC,2018-06-12T05:51:00Z,14.4,61.96,0,clear,10
KNYC,2018-06-12T06:51:00Z,14.4,66.78,0,clear,10
KNYC,2018-06-12T07:51:00Z,14.4,64.55,0,clear,10
KNYC,2018-06-12T08:51:00Z,14.4,71.93,0,clear,10
KNYC,2018-06-12T09:51:00Z,13.9,74.3,1.54,clear,10
KNYC,2018-06-12T10:51:00Z,15.6,66.59,0,clear,10
KNYC,2018-06-12T11:51:00Z,16.7,57.64,1.54,clear,10
KNYC,2018-06-12T12:51:00Z,17.8,49.89,2.06,clear,10
KNYC,2018-06-12T13:51:00Z,19.4,48.65,2.57,thin scattered,10
KNYC,2018-06-12T14:51:00Z,20.6,47.05,1.54,clear,10
KNYC,2018-06-12T15:51:00Z,22.2,36.73,0,clear,10
KNYC,2018-06-12T16:51:00Z,22.8,41.14,,clear,10
KNYC,2018-06-12T17:51:00Z,23.3,44.73,1.54,clear,10
KNYC,2018-06-12T18:51:00Z,23.3,38.33,2.06,clear,10
KNYC,2018-06-12T19:51:00Z,21.7,42.23,3.6,clear,10
KNYC,2018-06-12T20:51:00Z,21.1,40.65,4.12,clear,10
KNYC,2018-06-12T21:51:00Z,21.1,40.65,,clear,10
KNYC,2018-06-12T22:51:00Z,20,46.88,,clear,10
KNYC,2018-06-12T23:51:00Z,18.9,58.58,3.09,clear,10
KNYC,2018-06-13T00:51:00Z,18.3,60.82,1.54,clear,10
KNYC,2018-06-13T01:51:00Z,17.8,64.88,0,clear,10
KNYC,2018-06-13T02:51:00Z,17.8,67.51,1.54,clear,10
KNYC,2018-06-13T03:51:00Z,18.3,62.87,2.06,clear,10
KNYC,2018-06-13T04:51:00Z,18.3,62.87,2.06,broken,10
KNYC,2018-06-13T05:51:00Z,17.8,67.51,2.06,scattered,10
KNYC,2018-06-13T06:51:00Z,17.2,72.45,1.54,scattered,10
KNYC,2018-06-13T07:51:00Z,18.3,70.32,1.54,overcast,10
KNYC,2018-06-13T08:51:00Z,18.3,75.55,1.54,overcast,10
KNYC,2018-06-13T09:51:00Z,18.9,75.16,1.54,broken,10
KNYC,2018-06-13T10:51:00Z,18.9,81.19,1.54,light rain,10
KNYC,2018-06-13T11:51:00Z,20,81.33,1.54,broken,10
KNYC,2018-06-13T11:59:00Z,20,81.33,1.54,overcast,10
KNYC,2018-06-13T12:51:00Z,20.6,80.9,2.06,overcast,10
KNYC,2018-06-13T13:51:00Z,22.2,78.61,0,broken,10
KNYC,2018-06-13T14:51:00Z,21.7,81.04,1.54,overcast,10
KNYC,2018-06-13T15:51:00Z,21.7,81.04,1.54,overcast,10
KNYC,2018-06-13T16:51:00Z,21.1,87.29,0,light rain,7
KNYC,2018-06-13T17:34:00Z,20.6,92.85,2.06,"light rain,mist",5
KNYC,2018-06-13T17:47:00Z,21,88.37,0,"light rain,mist",4
KNYC,2018-06-13T17:51:00Z,20.6,92.85,,"light rain,mist",3
KNYC,2018-06-13T18:15:00Z,20.6,92.85,,mist,5
KNYC,2018-06-13T18:23:00Z,20.6,90.01,1.54,mist,5
KNYC,2018-06-13T18:51:00Z,21.1,90.04,1.54,mist,5
KNYC,2018-06-13T19:51:00Z,22.2,84.2,0,overcast,7
KNYC,2018-06-13T20:20:00Z,23.3,78.77,1.54,scattered,7
KNYC,2018-06-13T20:33:00Z,23.3,78.77,2.06,broken,7
KNYC,2018-06-13T20:51:00Z,23.9,78.86,2.06,overcast,8
KNYC,2018-06-13T21:10:00Z,23.9,78.86,2.57,broken,8
KNYC,2018-06-13T21:41:00Z,23.9,78.86,0,overcast,8
KNYC,2018-06-13T21:51:00Z,23.9,78.86,2.06,overcast,9
KNYC,2018-06-13T22:10:00Z,24.4,73.74,1.54,overcast,9
KNYC,2018-06-13T22:51:00Z,25,71.15,1.54,broken,9
KNYC,2018-06-13T23:51:00Z,25.6,68.66,3.09,broken,9
KNYC,2018-06-14T00:51:00Z,24.4,73.74,2.06,clear,10
KNYC,2018-06-14T01:51:00Z,24.4,76.54,2.06,clear,10
KNYC,2018-06-14T02:07:00Z,24.4,76.54,2.06,haze,2.5
KNYC,2018-06-14T02:23:00Z,24.4,76.54,2.06,haze,5
KNYC,2018-06-14T02:51:00Z,23.9,78.86,2.57,clear,10
KNYC,2018-06-14T03:51:00Z,24.4,79.42,,clear,10
KNYC,2018-06-14T04:51:00Z,24.4,79.42,2.57,broken,9
KNYC,2018-06-14T05:20:00Z,23.3,84.84,,broken,8
KNYC,2018-06-14T05:51:00Z,22.8,87.44,,light rain,8
KNYC,2018-06-14T06:51:00Z,22.8,70.74,4.12,scattered,10
KNYC,2018-06-14T07:51:00Z,21.7,70.53,3.6,thin scattered,10
KNYC,2018-06-14T08:51:00Z,20.6,70.32,3.09,clear,10
KNYC,2018-06-14T09:51:00Z,20,63.26,1.54,clear,10
KNYC,2018-06-14T10:51:00Z,20,60.82,4.12,clear,10
KNYC,2018-06-14T11:51:00Z,20.6,52.73,,clear,10
KNYC,2018-06-14T12:51:00Z,21.1,49.13,,clear,10
KNYC,2018-06-14T13:51:00Z,22.8,41.14,4.63,clear,10
KNYC,2018-06-14T14:51:00Z,23.9,38.5,3.09,clear,10
KNYC,2018-06-14T15:51:00Z,25.6,35.98,3.09,clear,10
KNYC,2018-06-14T16:51:00Z,26.7,31.31,5.66,clear,10
KNYC,2018-06-14T17:51:00Z,27.2,31.66,,clear,10
KNYC,2018-06-14T18:51:00Z,27.8,30.58,4.12,clear,10
KNYC,2018-06-14T19:51:00Z,28.3,29.7,4.12,clear,10
KNYC,2018-06-14T20:51:00Z,28.3,28.52,2.06,thin scattered,10
KNYC,2018-06-14T21:51:00Z,27.8,27.24,,thin scattered,10
KNYC,2018-06-14T22:51:00Z,27.2,28.21,4.12,clear,10
KNYC,2018-06-14T23:51:00Z,26.7,30.26,2.57,thin scattered,10
KNYC,2018-06-15T00:51:00Z,25.6,32.29,2.06,scattered,10
KNYC,2018-06-15T01:51:00Z,24.4,35.88,2.06,thin scattered,10
KNYC,2018-06-15T02:51:00Z,22.8,46.1,2.06,clear,10
KNYC,2018-06-15T03:51:00Z,21.1,51.13,1.54,clear,10
KNYC,2018-06-15T04:51:00Z,20.6,47.05,1.54,clear,10
KNYC,2018-06-15T05:51:00Z,20,48.82,0,clear,10
KNYC,2018-06-15T06:51:00Z,20,48.82,2.06,clear,10
KNYC,2018-06-15T07:51:00Z,19.4,50.67,1.54,clear,10
KNYC,2018-06-15T08:51:00Z,18.9,50.19,2.06,clear,10
KNYC,2018-06-15T09:51:00Z,17.8,56,2.57,clear,10
KNYC,2018-06-15T10:51:00Z,17.2,60.15,2.06,clear,10
KNYC,2018-06-15T11:51:00Z,17.8,60.29,1.54,clear,10
KNYC,2018-06-15T12:51:00Z,20,54.71,3.6,scattered,10
KNYC,2018-06-15T13:51:00Z,20,54.71,3.09,scattered,10
KNYC,2018-06-15T14:51:00Z,20.6,52.73,2.57,broken,10
KNYC,2018-06-15T15:51:00Z,21.7,50.96,2.06,overcast,10
KNYC,2018-06-15T16:51:00Z,21.1,55,2.57,overcast,10
KNYC,2018-06-15T17:51:00Z,23.3,46.25,0,broken,10
KNYC,2018-06-15T18:51:00Z,23.3,48.12,0,broken,10
KNYC,2018-06-15T19:51:00Z,23.3,46.25,2.06,broken,10
KNYC,2018-06-15T20:51:00Z,23.3,46.25,1.54,overcast,10
KNYC,2018-06-15T21:51:00Z,22.8,47.66,2.06,broken,10
KNYC,2018-06-15T22:51:00Z,22.8,47.66,2.06,clear,10
KNYC,2018-06-15T23:51:00Z,21.7,50.96,0,clear,10
KNYC,2018-06-16T00:51:00Z,21.7,53.02,0,overcast,10
KNYC,2018-06-16T01:51:00Z,21.1,52.86,0,overcast,10
KNYC,2018-06-16T02:51:00Z,20,58.85,0,thin scattered,10
KNYC,2018-06-16T03:51:00Z,19.4,58.71,0,clear,10
KNYC,2018-06-16T04:51:00Z,19.4,58.71,0,clear,10
KNYC,2018-06-16T05:51:00Z,19.4,65.66,2.57,clear,10
KNYC,2018-06-16T06:51:00Z,19.4,63.13,1.54,clear,10
KNYC,2018-06-16T07:51:00Z,18.9,63.01,2.06,clear,10
KNYC,2018-06-16T08:51:00Z,18.3,67.61,1.54,clear,10
KNYC,2018-06-16T09:51:00Z,17.8,67.51,2.06,clear,10
KNYC,2018-06-16T10:51:00Z,18.3,60.82,2.57,clear,10
KNYC,2018-06-16T11:51:00Z,19.4,54.56,0,clear,10
KNYC,2018-06-16T12:51:00Z,21.1,49.13,2.06,clear,10
KNYC,2018-06-16T13:51:00Z,22.8,47.66,0,clear,10
KNYC,2018-06-16T14:51:00Z,24.4,38.65,0,clear,10
KNYC,2018-06-16T15:51:00Z,26.7,33.72,0,clear,10
KNYC,2018-06-16T16:51:00Z,27.2,31.66,2.57,clear,10
KNYC,2018-06-16T17:51:00Z,27.8,28.38,0,clear,10
KNYC,2018-06-16T18:51:00Z,27.8,26.32,,clear,10
KNYC,2018-06-16T19:51:00Z,28.3,27.56,1.54,clear,10
KNYC,2018-06-16T20:51:00Z,27.8,30.58,,clear,10
KNYC,2018-06-16T21:51:00Z,28.3,26.46,0,clear,10
KNYC,2018-06-16T22:51:00Z,27.2,29.39,0,clear,10
KNYC,2018-06-16T23:51:00Z,25.6,37.46,0,clear,10
KNYC,2018-06-17T00:51:00Z,25,40.41,0,clear,10
KNYC,2018-06-17T01:51:00Z,23.3,49.73,0,clear,10
KNYC,2018-06-17T02:51:00Z,22.8,49.59,0,clear,10
KNYC,2018-06-17T03:51:00Z,22.8,47.66,2.06,clear,10
KNYC,2018-06-17T04:51:00Z,21.7,50.96,1.54,clear,10
KNYC,2018-06-17T05:51:00Z,21.7,54.79,1.54,clear,10
KNYC,2018-06-17T06:51:00Z,21.7,54.79,0,clear,10
KNYC,2018-06-17T07:51:00Z,20.6,60.97,1.54,clear,10
KNYC,2018-06-17T08:51:00Z,20,65.36,1.54,clear,10
KNYC,2018-06-17T09:51:00Z,19.4,65.66,0,clear,10
KNYC,2018-06-17T10:51:00Z,20,65.36,0,clear,10
KNYC,2018-06-17T11:51:00Z,22.2,53.15,0,clear,10
KNYC,2018-06-17T12:51:00Z,23.9,47.97,0,clear,10
KNYC,2018-06-17T13:51:00Z,26.1,42.08,0,clear,10
KNYC,2018-06-17T14:51:00Z,27.8,35.42,0,clear,10
KNYC,2018-06-17T15:51:00Z,30,26.93,0,clear,10
KNYC,2018-06-17T16:51:00Z,31.7,23.47,0,clear,10
KNYC,2018-06-17T17:51:00Z,31.7,25.28,1.54,clear,10
KNYC,2018-06-17T18:51:00Z,32.2,24.58,1.54,clear,10
KNYC,2018-06-17T19:51:00Z,31.1,28.34,1.54,clear,10
KNYC,2018-06-17T20:51:00Z,28.9,35.74,1.54,clear,10
KNYC,2018-06-17T21:51:00Z,27.8,35.42,2.57,clear,10
KNYC,2018-06-17T22:51:00Z,27.2,38.17,1.54,clear,10
KNYC,2018-06-17T23:51:00Z,26.7,40.62,0,clear,10
KNYC,2018-06-18T00:51:00Z,26.1,43.77,0,clear,10
KNYC,2018-06-18T01:51:00Z,25.6,46.58,0,clear,10
KNYC,2018-06-18T02:51:00Z,25.6,50.03,1.54,clear,10
KNYC,2018-06-18T03:51:00Z,23.9,55.36,,clear,10
KNYC,2018-06-18T04:51:00Z,23.9,57.54,1.54,clear,10
KNYC,2018-06-18T05:51:00Z,23.3,64.01,2.57,clear,10
KNYC,2018-06-18T06:51:00Z,23.3,66.5,1.54,clear,10
KNYC,2018-06-18T07:51:00Z,23.3,66.5,3.09,clear,10
KNYC,2018-06-18T08:51:00Z,22.8,70.74,2.06,clear,10
KNYC,2018-06-18T09:51:00Z,22.8,73.46,2.06,clear,10
KNYC,2018-06-18T10:51:00Z,22.8,75.81,2.57,clear,10
KNYC,2018-06-18T11:51:00Z,23.9,70.95,1.54,clear,9
KNYC,2018-06-18T12:51:00Z,25,71.15,3.09,clear,9
KNYC,2018-06-18T13:51:00Z,27.2,62.49,1.54,clear,9
KNYC,2018-06-18T14:51:00Z,28.9,58.76,2.06,clear,8
KNYC,2018-06-18T15:51:00Z,31.1,53.75,2.06,clear,8
KNYC,2018-06-18T16:51:00Z,32.2,52.08,2.57,clear,8
KNYC,2018-06-18T17:51:00Z,31.1,53.75,1.54,broken,8
KNYC,2018-06-18T18:51:00Z,32.2,54.03,,thin scattered,8
KNYC,2018-06-18T19:51:00Z,31.1,57.5,2.57,thin scattered,8
KNYC,2018-06-18T20:51:00Z,32.2,52.08,2.57,broken,8
KNYC,2018-06-18T21:51:00Z,31.7,57.29,2.06,scattered,8
KNYC,2018-06-18T22:51:00Z,31.1,55.43,3.09,broken,7
KNYC,2018-06-18T23:51:00Z,30.6,57.03,2.57,thin scattered,7
KNYC,2018-06-19T00:49:00Z,25,88.7,,"light rain,mist",2
KNYC,2018-06-19T00:51:00Z,25,87.64,3.6,"heavy rain,mist",1.75
KNYC,2018-06-19T01:02:00Z,24.4,93.61,1.54,"light rain,mist",3
KNYC,2018-06-19T01:30:00Z,24.4,90.83,3.09,thin scattered,8
KNYC,2018-06-19T01:51:00Z,24.4,93.61,2.57,clear,7
KNYC,2018-06-19T02:51:00Z,23.9,93.59,3.09,clear,9
KNYC,2018-06-19T03:51:00Z,25,87.64,3.09,clear,10
KNYC,2018-06-19T04:51:00Z,25.6,79.1,2.57,broken,10
KNYC,2018-06-19T05:42:00Z,24.4,90.83,3.09,"heavy rain,mist",1.75
KNYC,2018-06-19T05:51:00Z,24.4,93.61,1.54,"light rain,mist",2.5
KNYC,2018-06-19T05:58:00Z,23.9,96.46,2.06,"light rain,mist",4
KNYC,2018-06-19T06:51:00Z,24.4,90.83,0,mist,6
KNYC,2018-06-19T07:51:00Z,24.4,90.83,2.57,clear,7
KNYC,2018-06-19T08:51:00Z,25,84.51,1.54,clear,9
KNYC,2018-06-19T09:51:00Z,25,81.97,2.06,clear,8
KNYC,2018-06-19T10:51:00Z,25.6,81.55,2.57,clear,8
KNYC,2018-06-19T11:51:00Z,26.1,74.03,2.57,overcast,10
KNYC,2018-06-19T12:51:00Z,27.2,67.3,,thin scattered,10
KNYC,2018-06-19T13:51:00Z,27.8,60.34,,thin scattered,10
KNYC,2018-06-19T14:51:00Z,27.2,67.3,3.09,broken,10
KNYC,2018-06-19T15:51:00Z,28.3,58.61,3.09,clear,10
KNYC,2018-06-19T16:51:00Z,30,44.86,3.09,thin scattered,10
KNYC,2018-06-19T17:51:00Z,30.6,36.22,2.06,clear,10
KNYC,2018-06-19T18:51:00Z,30,34.89,0,clear,10
KNYC,2018-06-19T19:51:00Z,30.6,33.72,,clear,10
KNYC,2018-06-19T20:51:00Z,30,32.46,,clear,10
KNYC,2018-06-19T21:51:00Z,30,28.99,2.06,clear,10
KNYC,2018-06-19T22:51:00Z,29.4,32.29,,clear,10
KNYC,2018-06-19T23:51:00Z,28.3,30.72,0,clear,10
KNYC,2018-06-20T00:51:00Z,27.2,34.09,2.06,clear,10
KNYC,2018-06-20T01:51:00Z,26.1,37.86,1.54,clear,10
KNYC,2018-06-20T02:51:00Z,25.6,40.31,1.54,clear,10
KNYC,2018-06-20T03:51:00Z,25,44.92,0,clear,10
KNYC,2018-06-20T04:51:00Z,24.4,43.29,1.54,clear,10
KNYC,2018-06-20T05:51:00Z,23.3,46.25,2.06,clear,10
KNYC,2018-06-20T06:51:00Z,22.8,49.59,1.54,clear,10
KNYC,2018-06-20T07:51:00Z,22.8,49.59,1.54,clear,10
KNYC,2018-06-20T08:51:00Z,21.7,50.96,1.54,clear,10
KNYC,2018-06-20T09:51:00Z,20.6,52.73,0,clear,10
KNYC,2018-06-20T10:51:00Z,21.7,45.49,1.54,clear,10
KNYC,2018-06-20T11:51:00Z,21.7,49.29,1.54,clear,10
KNYC,2018-06-20T12:51:00Z,21.7,53.02,0,clear,10
KNYC,2018-06-20T13:51:00Z,22.2,49.43,0,clear,10
KNYC,2018-06-20T14:51:00Z,24.4,45.04,1.54,clear,10
KNYC,2018-06-20T15:51:00Z,25.6,43.35,0,broken,10
KNYC,2018-06-20T16:51:00Z,27.8,36.86,0,thin scattered,10
KNYC,2018-06-20T17:51:00Z,27.2,38.17,0,thin scattered,10
KNYC,2018-06-20T18:51:00Z,27.2,42.39,0,clear,10
KNYC,2018-06-20T19:51:00Z,26.7,45.39,0,broken,10
KNYC,2018-06-20T20:51:00Z,25.6,55.79,1.54,thin scattered,10
KNYC,2018-06-20T21:51:00Z,25.6,59.82,0,thin scattered,10
KNYC,2018-06-20T22:51:00Z,24.4,64.25,0,broken,10
KNYC,2018-06-20T23:51:00Z,24.4,64.25,0,broken,10
KNYC,2018-06-21T00:51:00Z,23.9,68.75,2.06,broken,10
KNYC,2018-06-21T01:51:00Z,24.4,68.85,2.06,overcast,10
KNYC,2018-06-21T02:51:00Z,23.9,73.66,0,overcast,10
KNYC,2018-06-21T03:51:00Z,23.3,78.77,0,overcast,10
KNYC,2018-06-21T04:51:00Z,22.2,90.68,0,"heavy rain,mist",2
KNYC,2018-06-21T04:58:00Z,22.2,93.51,1.54,"heavy rain,mist",1.5
KNYC,2018-06-21T05:08:00Z,21.7,96.4,1.54,"heavy rain,mist",2
KNYC,2018-06-21T05:13:00Z,21.7,96.4,0,"heavy rain,mist",1.75
KNYC,2018-06-21T05:15:00Z,21.7,96.4,0,"heavy rain,mist",1.75
KNYC,2018-06-21T05:22:00Z,21.7,96.4,0,"heavy rain,mist",1.5
KNYC,2018-06-21T05:29:00Z,21.7,96.4,2.57,"heavy rain,mist",1.5
KNYC,2018-06-21T05:37:00Z,21.1,96.98,,"heavy rain,mist",1.5
KNYC,2018-06-21T05:44:00Z,20.6,92.85,3.09,"heavy rain,mist",2.5
KNYC,2018-06-21T05:49:00Z,20,93.98,2.06,"rain,mist",3
KNYC,2018-06-21T05:51:00Z,20,96.35,2.06,"rain,mist",3
KNYC,2018-06-21T05:59:00Z,20.6,92.85,,"rain,mist",3
KNYC,2018-06-21T06:01:00Z,20,96.35,,"rain,mist",2.5
KNYC,2018-06-21T06:06:00Z,20,93.4,,"light rain,mist",3
KNYC,2018-06-21T06:09:00Z,20,93.4,2.57,"heavy rain,mist",2.5
KNYC,2018-06-21T06:17:00Z,19.4,96.94,2.06,"heavy rain,mist",1.25
KNYC,2018-06-21T06:31:00Z,18.9,96.32,2.06,"heavy rain,mist",1.5
KNYC,2018-06-21T06:41:00Z,19.4,93.37,2.06,"rain,mist",2.5
KNYC,2018-06-21T06:45:00Z,19,93.94,3.09,"light rain,mist",3
KNYC,2018-06-21T06:49:00Z,19,93.94,0,"light rain,mist",3
KNYC,2018-06-21T06:51:00Z,19.4,93.37,1.54,"light rain,mist",3
KNYC,2018-06-21T07:12:00Z,19.4,93.37,1.54,"rain,mist",2.5
KNYC,2018-06-21T07:24:00Z,19.4,96.94,1.54,"light rain,mist",3
KNYC,2018-06-21T07:51:00Z,19.4,93.37,2.06,"light rain,mist",3
KNYC,2018-06-21T08:51:00Z,18.9,96.32,2.06,"light rain,mist",5
KNYC,2018-06-21T09:51:00Z,18.9,93.34,2.06,"light rain,mist",4
KNYC,2018-06-21T10:51:00Z,18.9,96.32,1.54,"light rain,mist",4
KNYC,2018-06-21T11:51:00Z,19.4,96.94,0,"light rain,mist",2.5
KNYC,2018-06-21T12:04:00Z,19.4,93.37,0,"light rain,mist",4
KNYC,2018-06-21T12:16:00Z,19.4,96.94,0,mist,4
KNYC,2018-06-21T12:51:00Z,20,89.96,1.54,mist,5
KNYC,2018-06-21T12:59:00Z,20.6,90.01,0,mist,5
KNYC,2018-06-21T13:27:00Z,21.1,90.04,0,broken,8
KNYC,2018-06-21T13:34:00Z,21.1,84.07,0,scattered,9
KNYC,2018-06-21T13:51:00Z,21.7,84.14,2.06,broken,9
KNYC,2018-06-21T14:51:00Z,22.2,76.19,,broken,10
KNYC,2018-06-21T15:51:00Z,25,60.06,1.54,clear,10
KNYC,2018-06-21T16:51:00Z,27.2,45.53,2.06,clear,10
KNYC,2018-06-21T17:51:00Z,27.2,49.18,,broken,10
KNYC,2018-06-21T18:51:00Z,27.8,43.96,0,clear,10
KNYC,2018-06-21T19:51:00Z,28.3,39.76,0,clear,10
KNYC,2018-06-21T20:51:00Z,28.3,37,0,clear,10
KNYC,2018-06-21T21:51:00Z,28.3,37,0,clear,10
KNYC,2018-06-21T22:51:00Z,27.2,42.39,1.54,clear,10
KNYC,2018-06-21T23:51:00Z,26.1,45.22,0,clear,10
KNYC,2018-06-22T00:51:00Z,25.6,50.03,0,clear,10
KNYC,2018-06-22T01:51:00Z,24.4,58.04,0,broken,10
KNYC,2018-06-22T02:51:00Z,24.4,58.04,0,thin scattered,10
KNYC,2018-06-22T03:51:00Z,23.3,62,0,thin scattered,10
KNYC,2018-06-22T04:51:00Z,22.2,76.19,0,broken,10
KNYC,2018-06-22T05:51:00Z,21.1,76.01,2.57,broken,10
KNYC,2018-06-22T06:51:00Z,21.1,73.16,1.54,thin scattered,10
KNYC,2018-06-22T07:51:00Z,20,87.18,0,clear,10
KNYC,2018-06-22T08:28:00Z,20,87.18,2.06,broken,10
KNYC,2018-06-22T08:51:00Z,19.4,87.13,3.6,overcast,10
KNYC,2018-06-22T09:21:00Z,19.4,87.13,2.57,overcast,10
KNYC,2018-06-22T09:41:00Z,19.4,84.41,2.57,overcast,10
KNYC,2018-06-22T09:51:00Z,19.4,84.41,2.06,overcast,10
KNYC,2018-06-22T10:51:00Z,20,78.29,2.57,broken,10
KNYC,2018-06-22T11:51:00Z,19.4,70.54,3.6,clear,10
KNYC,2018-06-22T12:51:00Z,20,60.82,2.57,clear,10
KNYC,2018-06-22T13:51:00Z,20.6,62.99,1.54,clear,10
KNYC,2018-06-22T14:51:00Z,21.7,63.24,2.06,clear,10
KNYC,2018-06-22T15:51:00Z,21.1,68.19,2.57,clear,10
KNYC,2018-06-22T16:32:00Z,21.7,68.31,0,broken,10
KNYC,2018-06-22T16:51:00Z,22.2,68.41,2.57,broken,10
KNYC,2018-06-22T17:51:00Z,22.2,68.41,2.57,overcast,10
KNYC,2018-06-22T18:27:00Z,22.8,65.97,3.09,scattered,10
KNYC,2018-06-22T18:51:00Z,23.3,64.01,1.54,thin scattered,10
KNYC,2018-06-22T19:51:00Z,23.3,62,2.57,clear,10
KNYC,2018-06-22T20:51:00Z,22.2,63.76,0,clear,10
KNYC,2018-06-22T21:51:00Z,21.7,63.24,3.6,clear,10
KNYC,2018-06-22T22:51:00Z,21.7,63.24,0,clear,10
KNYC,2018-06-22T23:51:00Z,20.6,73.07,2.06,light rain,10
KNYC,2018-06-23T00:51:00Z,20,72.97,3.09,light rain,10
KNYC,2018-06-23T01:51:00Z,20,75.83,0,thin scattered,10
KNYC,2018-06-23T02:51:00Z,20,72.97,,overcast,10
KNYC,2018-06-23T03:51:00Z,17.2,93.26,1.54,"heavy rain,mist",2
KNYC,2018-06-23T04:02:00Z,17.2,93.26,2.06,"light rain,mist",6
KNYC,2018-06-23T04:51:00Z,16.7,89.71,3.09,overcast,10
KNYC,2018-06-23T05:51:00Z,17.2,90.33,2.57,overcast,10
KNYC,2018-06-23T06:41:00Z,17.2,86.92,2.57,overcast,10
KNYC,2018-06-23T06:51:00Z,17.2,86.92,4.12,overcast,10
KNYC,2018-06-23T07:51:00Z,17.2,80.96,2.57,overcast,10
KNYC,2018-06-23T08:51:00Z,17.2,75.36,2.06,overcast,10
KNYC,2018-06-23T09:51:00Z,17.8,69.77,3.09,overcast,10
KNYC,2018-06-23T10:26:00Z,17.8,74.97,2.06,overcast,10
KNYC,2018-06-23T10:51:00Z,17.8,67.51,4.12,overcast,10
KNYC,2018-06-23T11:51:00Z,17.8,69.77,3.6,overcast,10
KNYC,2018-06-23T12:51:00Z,17.2,75.36,4.63,overcast,10
KNYC,2018-06-23T13:51:00Z,17.2,80.96,2.57,overcast,10
KNYC,2018-06-23T14:07:00Z,17.2,80.96,5.14,overcast,10
KNYC,2018-06-23T14:51:00Z,17.2,83.62,3.09,overcast,7
KNYC,2018-06-23T15:11:00Z,16.7,86.31,3.09,overcast,9
KNYC,2018-06-23T15:51:00Z,16.7,86.31,3.6,overcast,8
KNYC,2018-06-23T16:51:00Z,16.7,86.31,3.09,overcast,9
KNYC,2018-06-23T17:51:00Z,17.2,86.92,2.06,overcast,9
KNYC,2018-06-23T18:51:00Z,17.8,86.98,2.06,overcast,8
